t,H,d
2004-07-03,48.19,4.96
2004-07-04,48.19,4.96
2004-07-05,48.2,4.95
2004-07-06,48.2,4.95
2004-07-07,48.28,4.87
2004-07-08,48.81,4.34
2004-07-09,48.85,4.3
2004-07-10,48.85,4.3
2004-07-11,48.83,4.32
2004-07-12,48.81,4.34
2004-07-13,48.79,4.36
2004-07-14,48.76,4.39
2004-07-15,48.74,4.41
2004-07-16,48.72,4.43
2004-07-17,48.69,4.46
2004-07-18,48.65,4.5
2004-07-19,48.63,4.52
2004-07-20,48.61,4.54
2004-07-21,48.57,4.58
2004-07-22,48.53,4.62
2004-07-23,48.47,4.68
2004-07-24,48.43,4.72
2004-07-25,48.4,4.75
2004-07-26,48.38,4.77
2004-07-27,48.35,4.8
2004-07-28,48.33,4.82
2004-07-29,48.3,4.85
2004-07-30,48.25,4.9
2004-07-31,48.22,4.93
2004-08-01,48.2,4.95
2004-08-02,48.18,4.97
2004-08-03,48.15,5.0
2004-08-04,48.11,5.04
2004-08-05,48.08,5.07
2004-08-06,48.05,5.1
2004-08-07,48.03,5.12
2004-08-08,48.02,5.13
2004-08-09,47.99,5.16
2004-08-10,47.96,5.19
2004-08-11,47.93,5.22
2004-08-12,47.95,5.2
2004-08-13,47.95,5.2
2004-08-14,47.99,5.16
2004-08-15,47.98,5.17
2004-08-16,48.14,5.01
2004-08-17,48.27,4.88
2004-08-18,48.34,4.81
2004-08-19,48.37,4.78
2004-08-20,48.39,4.76
2004-08-21,48.36,4.79
2004-08-22,48.36,4.79
2004-08-23,48.37,4.78
2004-08-24,48.35,4.8
2004-08-25,48.34,4.81
2004-08-26,48.3,4.85
2004-08-27,48.3,4.85
2004-08-28,48.29,4.86
2004-08-29,48.28,4.87
2004-08-30,48.25,4.9
2004-08-31,48.22,4.93
2004-09-01,48.21,4.94
2004-09-02,48.18,4.97
2004-09-03,48.13,5.02
2004-09-04,48.08,5.07
2004-09-05,48.06,5.09
2004-09-06,48.03,5.12
2004-09-07,47.99,5.16
2004-09-08,47.96,5.19
2004-09-09,47.94,5.21
2004-09-10,47.92,5.23
2004-09-11,47.89,5.26
2004-09-12,47.85,5.3
2004-09-13,47.86,5.29
2004-09-14,47.87,5.28
2004-09-15,47.82,5.33
2004-09-16,47.79,5.36
2004-09-17,47.78,5.37
2004-09-18,47.77,5.38
2004-09-19,47.73,5.42
2004-09-20,47.71,5.44
2004-09-21,47.67,5.48
2004-09-22,47.64,5.51
2004-09-23,47.63,5.52
2004-09-24,47.61,5.54
2004-09-25,47.59,5.56
2004-09-26,47.57,5.58
2004-09-27,47.55,5.6
2004-09-28,47.53,5.62
2004-09-29,47.51,5.64
2004-09-30,47.48,5.67
2004-10-01,47.46,5.69
2004-10-02,47.43,5.72
2004-10-03,47.41,5.74
2004-10-04,47.4,5.75
2004-10-05,47.41,5.74
2004-10-06,47.4,5.75
2004-10-07,47.38,5.77
2004-10-08,47.37,5.78
2004-10-09,47.36,5.79
2004-10-10,47.64,5.51
2004-10-11,47.77,5.38
2004-10-12,47.86,5.29
2004-10-13,48.15,5.0
2004-10-14,48.31,4.84
2004-10-15,48.69,4.46
2004-10-16,49.05,4.1
2004-10-17,49.32,3.83
2004-10-18,49.43,3.72
2004-10-19,49.46,3.69
2004-10-20,49.46,3.69
2004-10-21,49.5,3.65
2004-10-22,49.54,3.61
2004-10-23,49.54,3.61
2004-10-24,49.51,3.64
2004-10-25,49.46,3.69
2004-10-26,49.42,3.73
2004-10-27,49.43,3.72
2004-10-28,49.39,3.76
2004-10-29,49.35,3.8
2004-10-30,49.29,3.86
2004-10-31,49.24,3.91
2004-11-01,49.22,3.93
2004-11-02,49.22,3.93
2004-11-03,49.22,3.93
2004-11-04,49.2,3.95
2004-11-05,49.17,3.98
2004-11-06,49.16,3.99
2004-11-07,49.17,3.98
2004-11-08,49.17,3.98
2004-11-09,49.16,3.99
2004-11-10,49.15,4.0
2004-11-11,49.17,3.98
2004-11-12,49.18,3.97
2004-11-13,49.17,3.98
2004-11-14,49.18,3.97
2004-11-15,49.21,3.94
2004-11-16,49.23,3.92
2004-11-17,49.24,3.91
