t,Q
2009-01-29,4.082
2009-01-30,1.729
2009-01-31,1.076
2009-02-01,0.446
2009-02-02,0.403
2009-02-03,0.379
2009-02-04,0.393
2009-02-05,1.371
2009-02-06,0.926
2009-02-07,0.837
2009-02-08,0.601
2009-02-09,2.94
2009-02-10,7.989
2009-02-11,1.39
2009-02-12,0.579
2009-02-13,0.484
2009-02-14,0.4
2009-02-15,0.385
2009-02-16,0.371
2009-02-17,0.36
2009-02-18,0.345
2009-02-19,0.341
2009-02-20,0.326
2009-02-21,0.32
2009-02-22,0.315
2009-02-23,0.309
2009-02-24,0.306
2009-02-25,0.3
2009-02-26,0.291
2009-02-27,0.292
2009-02-28,0.293
2009-03-01,0.289
2009-03-02,0.281
2009-03-03,0.293
2009-03-04,2.326
2009-03-05,0.586
2009-03-06,0.492
2009-03-07,0.41
2009-03-08,0.391
2009-03-09,0.367
2009-03-10,0.336
2009-03-11,0.322
2009-03-12,0.314
2009-03-13,0.306
2009-03-14,0.298
2009-03-15,0.29
2009-03-16,0.285
2009-03-17,0.278
2009-03-18,0.271
2009-03-19,0.261
2009-03-20,0.255
2009-03-21,0.251
2009-03-22,0.247
2009-03-23,0.242
2009-03-24,0.238
2009-03-25,0.235
2009-03-26,0.233
2009-03-27,0.231
2009-03-28,0.228
2009-03-29,0.226
2009-03-30,0.225
2009-03-31,0.222
2009-04-01,0.223
2009-04-02,0.226
2009-04-03,0.23
2009-04-04,0.233
2009-04-05,0.234
2009-04-06,0.235
2009-04-07,0.236
2009-04-08,0.242
2009-04-09,0.244
2009-04-10,0.254
2009-04-11,0.26
2009-04-12,0.243
2009-04-13,0.244
2009-04-14,0.257
2009-04-15,0.313
2009-04-16,0.359
2009-04-17,0.303
2009-04-18,0.279
2009-04-19,0.265
2009-04-20,0.254
2009-04-21,0.241
2009-04-22,0.237
2009-04-23,0.236
2009-04-24,0.232
2009-04-25,0.224
2009-04-26,0.226
2009-04-27,0.231
2009-04-28,0.274
2009-04-29,0.285
2009-04-30,0.268
2009-05-01,0.276
2009-05-02,0.255
2009-05-03,0.246
2009-05-04,0.235
2009-05-05,0.23
2009-05-06,0.229
2009-05-07,0.222
2009-05-08,0.214
2009-05-09,0.208
2009-05-10,0.21
2009-05-11,0.221
2009-05-12,0.285
2009-05-13,0.241
2009-05-14,0.229
2009-05-15,0.229
2009-05-16,0.222
2009-05-17,0.22
2009-05-18,0.215
2009-05-19,0.215
2009-05-20,0.211
2009-05-21,0.203
2009-05-22,0.199
2009-05-23,0.202
2009-05-24,0.202
2009-05-25,0.208
2009-05-26,0.244
2009-05-27,0.218
2009-05-28,0.205
2009-05-29,0.203
2009-05-30,0.197
2009-05-31,0.19
2009-06-01,0.191
2009-06-02,0.191
2009-06-03,0.19
2009-06-04,0.191
2009-06-05,0.191
2009-06-06,0.196
2009-06-07,0.198
2009-06-08,0.251
2009-06-09,0.482
2009-06-10,0.432
2009-06-11,0.415
2009-06-12,0.321
2009-06-13,0.279
2009-06-14,0.248
2009-06-15,0.227
2009-06-16,0.217
2009-06-17,0.203
2009-06-18,0.198
2009-06-19,0.191
2009-06-20,0.188
2009-06-21,0.186
2009-06-22,0.184
2009-06-23,0.183
2009-06-24,0.181
2009-06-25,0.184
2009-06-26,0.184
2009-06-27,0.181
2009-06-28,0.179
2009-06-29,0.176
2009-06-30,0.109
2009-07-01,0.056
2009-07-02,0.231
2009-07-03,0.116
2009-07-04,0.078
2009-07-05,0.071
2009-07-06,0.064
2009-07-07,0.074
2009-07-08,0.076
2009-07-09,0.059
2009-07-10,0.055
2009-07-11,0.056
2009-07-12,0.053
2009-07-13,0.05
2009-07-14,0.061
2009-07-15,0.051
2009-07-16,0.049
2009-07-17,0.048
2009-07-18,0.046
2009-07-19,0.046
2009-07-20,0.049
2009-07-21,0.051
2009-07-22,0.046
2009-07-23,0.096
2009-07-24,0.119
2009-07-25,0.086
2009-07-26,0.053
2009-07-27,0.06
2009-07-28,0.064
2009-07-29,0.047
2009-07-30,0.053
2009-07-31,0.049
2009-08-01,0.189
2009-08-02,0.301
2009-08-03,0.083
2009-08-04,0.061
2009-08-05,0.063
2009-08-06,0.127
2009-08-07,0.156
2009-08-08,0.077
2009-08-09,0.052
2009-08-10,0.044
2009-08-11,0.047
2009-08-12,0.046
2009-08-13,0.046
2009-08-14,0.048
2009-08-15,0.041
2009-08-16,0.032
2009-08-17,0.04
2009-08-18,0.037
2009-08-19,0.034
2009-08-20,0.033
2009-08-21,0.033
2009-08-22,0.031
2009-08-23,0.03
2009-08-24,0.033
2009-08-25,0.034
2009-08-26,0.03
2009-08-27,0.033
2009-08-28,0.033
2009-08-29,0.032
2009-08-30,0.029
2009-08-31,0.031
2009-09-01,0.028
2009-09-02,0.027
2009-09-03,0.042
2009-09-04,0.029
2009-09-05,0.028
2009-09-06,0.027
2009-09-08,0.03
2009-09-09,0.028
2009-09-10,0.027
2009-09-11,0.032
2009-09-12,0.03
2009-09-13,0.037
2009-09-14,0.044
2009-09-15,0.079
2009-09-16,0.102
2009-09-17,0.072
2009-09-18,0.056
2009-09-19,0.049
2009-09-20,0.044
2009-09-21,0.053
2009-09-22,0.053
2009-09-23,0.053
2009-09-24,0.039
2009-09-25,0.046
2009-09-26,0.052
2009-09-27,0.04
2009-09-28,0.04
2009-09-29,0.043
2009-09-30,0.039
2009-10-01,0.032
2009-10-02,0.033
2009-10-03,0.033
2009-10-04,0.033
2009-10-05,0.108
2009-10-06,0.153
2009-10-07,0.087
2009-10-08,0.062
2009-10-09,0.07
2009-10-10,0.06
2009-10-11,0.051
2009-10-12,0.049
2009-10-13,0.05
2009-10-14,0.049
2009-10-15,0.048
2009-10-16,0.042
2009-10-17,0.042
2009-10-18,0.039
2009-10-19,0.038
2009-10-20,0.048
2009-10-21,0.072
2009-10-22,0.087
2009-10-23,0.062
2009-10-24,0.069
2009-10-25,0.059
2009-10-26,0.053
2009-10-27,0.055
2009-10-28,0.061
2009-10-29,0.063
2009-10-30,0.05
2009-10-31,0.053
2009-11-01,0.182
2009-11-02,0.15
2009-11-03,0.242
2009-11-04,0.21
2009-11-05,0.114
2009-11-06,0.084
2009-11-07,0.083
2009-11-08,0.247
2009-11-09,0.206
2009-11-10,0.145
2009-11-11,0.157
2009-11-12,0.136
2009-11-13,0.566
2009-11-14,1.048
2009-11-15,0.671
2009-11-16,0.363
2009-11-17,0.222
2009-11-18,0.167
2009-11-19,0.143
2009-11-20,0.154
2009-11-21,0.177
2009-11-22,0.225
2009-11-23,0.291
2009-11-24,0.292
2009-11-25,0.339
2009-11-26,0.323
2009-11-27,0.325
2009-11-28,0.872
2009-11-29,2.497
2009-11-30,0.915
2009-12-01,0.692
2009-12-02,0.594
2009-12-03,0.708
2009-12-04,0.634
2009-12-05,1.663
2009-12-06,2.607
2009-12-07,2.367
2009-12-08,1.777
2009-12-09,1.075
2009-12-10,1.321
2009-12-11,0.778
2009-12-12,0.568
2009-12-13,0.479
2009-12-14,0.418
2009-12-15,0.375
2009-12-16,0.35
2009-12-17,0.402
2009-12-18,0.532
2009-12-19,0.496
2009-12-20,0.47
2009-12-21,0.679
2009-12-22,0.713
2009-12-23,0.585
2009-12-24,1.568
2009-12-25,2.857
2009-12-26,1.235
2009-12-27,1.069
2009-12-28,1.167
2009-12-29,4.283
2009-12-30,3.657
2009-12-31,3.059
2010-01-01,1.673
2010-01-02,1.192
2010-01-03,0.983
2010-01-04,0.796
2010-01-05,0.705
2010-01-06,0.68
2010-01-07,0.639
2010-01-08,0.572
2010-01-09,0.515
2010-01-10,0.497
2010-01-11,0.486
2010-01-12,0.513
2010-01-13,0.958
2010-01-14,2.386
2010-01-15,1.673
2010-01-16,1.335
2010-01-17,1.252
2010-01-18,0.824
2010-01-19,0.725
2010-01-20,1.243
2010-01-21,1.017
2010-01-22,0.819
2010-01-23,0.768
2010-01-24,0.722
2010-01-25,0.66
2010-01-26,0.652
2010-01-27,0.603
2010-01-28,0.624
2010-01-29,0.764
2010-01-30,1.4
2010-01-31,0.988
2010-02-01,0.68
2010-02-02,0.651
2010-02-03,0.712
2010-02-04,0.706
2010-02-05,0.759
2010-02-06,2.128
2010-02-07,1.402
2010-02-08,0.949
2010-02-09,0.733
2010-02-10,0.628
2010-02-11,0.583
2010-02-12,0.548
2010-02-13,0.528
2010-02-14,0.528
2010-02-15,0.522
2010-02-16,0.514
2010-02-17,0.498
2010-02-18,0.583
2010-02-19,0.63
2010-02-20,0.597
2010-02-21,0.596
2010-02-22,1.222
2010-02-23,1.755
2010-02-24,2.614
2010-02-25,4.88
2010-02-26,5.818
2010-02-27,3.091
2010-02-28,14.4
2010-03-01,5.445
2010-03-02,2.507
2010-03-03,1.931
2010-03-04,1.51
2010-03-05,1.187
2010-03-06,1.061
2010-03-07,0.947
2010-03-08,0.82
2010-03-09,0.737
2010-03-10,0.687
2010-03-11,0.642
2010-03-12,0.63
2010-03-13,0.623
2010-03-14,0.579
2010-03-15,0.554
2010-03-16,0.547
2010-03-17,0.532
2010-03-18,0.526
2010-03-19,0.545
2010-03-20,1.383
2010-03-21,0.772
2010-03-22,0.638
2010-03-23,0.61
2010-03-24,0.604
2010-03-25,0.645
2010-03-26,0.732
2010-03-27,2.056
2010-03-28,1.715
2010-03-29,1.364
2010-03-30,1.402
2010-03-31,1.211
2010-04-01,0.782
2010-04-02,0.786
2010-04-03,0.88
2010-04-04,1.004
2010-04-05,0.698
2010-04-06,0.636
2010-04-07,0.593
2010-04-08,0.536
2010-04-09,0.494
2010-04-10,0.47
2010-04-11,0.446
2010-04-12,0.438
2010-04-13,0.417
2010-04-14,0.42
2010-04-15,0.437
2010-04-16,0.414
2010-04-17,0.395
2010-04-18,0.387
2010-04-19,0.349
2010-04-20,0.329
2010-04-21,0.316
2010-04-22,0.312
2010-04-23,0.304
2010-04-24,0.295
2010-04-25,0.278
2010-04-26,0.264
2010-04-27,0.27
2010-04-28,0.269
2010-04-29,0.28
2010-04-30,0.274
2010-05-01,0.264
2010-05-02,0.265
2010-05-03,0.258
2010-05-04,0.233
2010-05-05,0.239
2010-05-06,0.247
2010-05-07,0.238
2010-05-08,0.231
2010-05-09,0.23
2010-05-10,0.261
2010-05-11,0.838
2010-05-12,0.337
2010-05-13,0.264
2010-05-14,0.256
2010-05-15,0.245
2010-05-16,0.23
2010-05-17,0.212
2010-05-18,0.208
2010-05-19,0.206
2010-05-20,0.199
2010-05-21,0.196
2010-05-22,0.186
2010-05-23,0.178
2010-05-24,0.171
2010-05-25,0.173
2010-05-26,0.226
2010-05-27,0.589
2010-05-28,0.272
2010-05-29,0.22
2010-05-30,0.204
2010-05-31,0.211
2010-06-01,0.215
2010-06-02,0.214
2010-06-03,0.188
2010-06-04,0.171
2010-06-05,0.154
2010-06-06,0.162
2010-06-07,0.159
2010-06-08,0.166
2010-06-09,0.18
2010-06-10,0.221
2010-06-11,0.308
2010-06-12,0.374
2010-06-13,0.191
2010-06-14,0.181
2010-06-15,0.318
2010-06-16,0.189
2010-06-17,0.164
2010-06-18,0.152
2010-06-19,0.144
2010-06-20,0.13
2010-06-21,0.127
2010-06-22,0.123
2010-06-23,0.122
2010-06-24,0.109
2010-06-25,0.116
2010-06-26,0.121
2010-06-27,0.111
2010-06-28,0.098
2010-06-29,0.088
2010-06-30,0.088
2010-07-01,0.082
2010-07-02,0.082
2010-07-03,0.082
2010-07-04,0.079
2010-07-05,0.074
2010-07-06,0.068
2010-07-07,0.063
2010-07-08,0.06
2010-07-09,0.065
2010-07-10,0.056
2010-07-11,0.057
2010-07-12,0.064
2010-07-13,0.079
2010-07-14,0.073
2010-07-15,0.096
2010-07-16,0.096
2010-07-17,0.078
2010-07-18,0.064
2010-07-19,0.055
2010-07-20,0.052
2010-07-21,0.075
2010-07-22,0.051
2010-07-23,0.051
