t,Q
1998-10-18,0.853
1998-10-19,0.612
1998-10-20,0.558
1998-10-21,0.576
1998-10-22,0.64
1998-10-23,2.508
1998-10-24,3.274
1998-10-25,4.733
1998-10-26,1.791
1998-10-27,1.308
1998-10-28,1.798
1998-10-29,2.545
1998-10-30,1.412
1998-10-31,1.811
1998-11-01,2.718
1998-11-02,1.572
1998-11-03,1.563
1998-11-04,1.971
1998-11-05,1.54
1998-11-06,1.4
1998-11-07,1.318
1998-11-08,1.467
1998-11-09,1.922
1999-08-20,0.534
1999-08-21,0.523
1999-08-22,0.504
1999-08-23,0.513
1999-08-24,1.471
1999-08-25,0.993
1999-08-26,0.626
1999-08-27,0.584
1999-08-28,0.554
1999-08-29,0.529
1999-08-30,0.525
1999-08-31,0.516
1999-09-01,0.512
1999-09-02,0.506
1999-09-03,0.5
1999-09-04,0.501
1999-09-05,0.466
1999-09-06,0.476
1999-09-07,0.493
1999-09-08,0.5
1999-09-09,0.478
1999-09-10,0.459
1999-09-11,0.444
1999-09-12,0.455
1999-09-13,0.458
1999-09-14,0.434
1999-09-15,0.449
1999-09-16,0.437
1999-09-17,0.441
1999-09-18,0.512
1999-09-19,0.496
1999-09-20,0.476
1999-09-21,0.46
1999-09-22,2.304
1999-09-23,1.4
1999-09-24,0.907
1999-09-25,0.684
1999-09-26,0.643
1999-09-27,0.635
1999-09-28,0.71
1999-09-29,1.069
1999-09-30,1.656
1999-10-01,0.934
1999-10-02,0.724
1999-10-03,1.355
1999-10-04,1.16
1999-10-05,0.809
1999-10-06,0.656
1999-10-07,0.616
1999-10-08,0.6
1999-10-09,0.589
1999-10-10,0.584
1999-10-11,0.581
1999-10-12,0.565
1999-10-13,0.559
1999-10-14,0.557
1999-10-15,0.849
1999-10-16,0.654
1999-10-17,0.592
1999-10-18,0.576
1999-10-19,0.563
1999-10-20,0.56
1999-10-21,0.595
1999-10-22,0.77
1999-10-23,1.199
1999-10-24,6.274
1999-10-25,3.519
1999-10-26,4.695
1999-10-27,1.704
1999-10-28,1.401
1999-10-29,1.312
1999-10-30,1.38
1999-10-31,1.38
1999-11-01,1.381
1999-11-02,1.381
1999-11-03,1.172
1999-11-04,1.124
1999-11-05,1.355
1999-11-06,1.765
1999-11-07,1.332
1999-11-08,1.19
1999-11-09,1.192
1999-11-10,1.109
1999-11-11,1.116
1999-11-12,1.186
1999-11-13,1.071
1999-11-14,1.044
1999-11-15,1.006
1999-11-16,1.037
1999-11-17,1.097
1999-11-18,1.77
1999-11-19,1.406
1999-11-20,1.146
1999-11-21,1.395
1999-11-22,1.518
1999-11-23,1.458
1999-11-24,1.214
1999-11-25,1.132
1999-11-26,1.107
1999-11-27,1.16
1999-11-28,1.111
1999-11-29,1.104
1999-11-30,1.087
1999-12-01,1.052
1999-12-02,1.059
1999-12-03,1.045
1999-12-04,1.426
1999-12-05,1.198
1999-12-06,1.094
1999-12-07,1.129
1999-12-08,1.174
1999-12-09,1.317
1999-12-10,1.568
1999-12-11,3.105
1999-12-12,3.656
1999-12-13,2.579
1999-12-14,2.573
1999-12-15,2.498
1999-12-16,1.969
1999-12-17,2.425
1999-12-18,4.655
1999-12-19,3.951
1999-12-20,2.547
1999-12-21,2.362
1999-12-22,2.61
1999-12-23,3.679
1999-12-24,5.039
1999-12-25,7.429
1999-12-26,7.134
1999-12-27,7.084
1999-12-28,9.68
1999-12-29,6.049
1999-12-30,5.158
1999-12-31,4.96
2000-01-01,4.517
2000-01-02,4.211
2000-01-03,4.121
2000-01-04,5.137
2000-01-05,3.966
2000-01-06,4.128
2000-01-07,3.579
2000-01-08,3.482
2000-01-09,3.34
2000-01-10,3.101
2000-01-11,2.97
2000-01-12,2.878
2000-01-13,3.3
2000-01-14,3.031
2000-01-15,2.787
2000-01-16,2.638
2000-01-17,2.543
2000-01-18,2.458
2000-01-19,2.366
2000-01-20,2.286
2000-01-21,2.221
2000-01-22,2.164
2000-01-23,2.129
2000-01-24,2.067
2000-01-25,2.024
2000-01-26,1.927
2000-01-27,1.904
2000-01-28,1.888
2000-01-29,2.069
2000-01-30,1.912
2000-01-31,1.851
