t,Q
2011-04-07,1.185
2011-04-08,1.124
2011-04-09,1.097
2011-04-10,1.059
2011-04-11,0.997
2011-04-12,0.963
2011-04-13,0.93
2011-04-14,0.926
2011-04-15,0.885
2011-04-16,0.843
2011-04-17,0.745
2011-04-18,0.698
2011-04-19,0.691
2011-04-20,0.677
2011-04-21,0.662
2011-04-22,0.674
2011-04-23,0.662
2011-04-24,0.648
2011-04-25,0.626
2011-04-26,0.596
2011-04-27,0.568
2011-04-28,0.564
2011-04-29,0.574
2011-04-30,0.6
2011-05-01,1.621
2011-05-02,1.3
2011-05-03,0.962
2011-05-04,0.763
2011-05-05,0.664
2011-05-06,0.632
2011-05-07,0.635
2011-05-08,0.813
2011-05-09,0.774
2011-05-10,0.652
2011-05-11,0.61
2011-05-12,0.587
2011-05-13,0.569
2011-05-14,0.553
2011-05-15,0.541
2011-05-16,0.53
2011-05-17,0.519
2011-05-18,0.511
2011-05-19,0.503
2011-05-20,0.49
2011-05-21,0.476
2011-05-22,0.462
2011-05-23,0.45
2011-05-24,0.445
2011-05-25,0.43
2011-05-26,0.422
2011-05-27,0.415
2011-05-28,0.411
2011-05-29,0.409
2011-05-30,0.407
2011-05-31,0.405
2011-06-01,0.392
2011-06-02,0.375
2011-06-03,0.358
2011-06-04,0.352
2011-06-05,0.346
2011-06-06,0.372
2011-06-07,0.377
2011-06-08,0.364
2011-06-09,0.349
2011-06-10,0.336
2011-06-11,0.337
2011-06-12,0.399
2011-06-13,0.564
2011-06-14,0.488
2011-06-15,0.452
2011-06-16,0.435
2011-06-17,0.451
2011-06-18,0.514
2011-06-19,0.487
2011-06-20,0.529
2011-06-21,0.541
2011-06-22,0.49
2011-06-23,0.452
2011-06-24,0.41
2011-06-25,0.382
2011-06-26,0.362
2011-06-27,0.324
2011-06-28,0.311
2011-06-29,0.299
2011-06-30,0.291
2011-07-01,0.283
2011-07-02,0.274
2011-07-03,0.258
2011-07-04,0.24
2011-07-05,0.251
2011-07-06,0.288
2011-07-07,0.306
